ID	count_1	relcount_1	count_2	relcount_2	count_3	relcount_3	count_4	relcount_4	count_5	relcount_5	count_6	relcount_6	count_7	relcount_7	count_8	relcount_8
"hsa-mir-6827"	0	0	1	1.353281	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-6828"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6829"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6830"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6832"	0	0	0	0	0	0	0	0	0	0	2	2.804841	0	0	1	0.970188
"hsa-mir-6833"	1	1.351138	2	2.706561	0	0	1	1.032682	4	5.256829	1	1.40242	4	4.143244	2	1.940376
"hsa-mir-6834"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6835"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6836"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	2	1.940376
"hsa-mir-6837"	1	1.351138	0	0	6	5.786183	1	1.032682	0	0	1	1.40242	0	0	5	4.85094
"hsa-mir-6838"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6839"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6840"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6841"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6842"	7	9.457964	15	20.29921	13	12.53673	20	20.653647	24	31.540974	5	7.012101	20	20.716222	20	19.403761
"hsa-mir-6843"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6844"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6845"	0	0	1	1.353281	2	1.928728	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6846"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6847"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-6848"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6849"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6850"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6851"	0	0	1	1.353281	0	0	1	1.032682	1	1.314207	4	5.609681	0	0	0	0
"hsa-mir-6852"	0	0	0	0	1	0.964364	0	0	4	5.256829	2	2.804841	0	0	1	0.970188
"hsa-mir-6853"	0	0	0	0	2	1.928728	0	0	3	3.942622	1	1.40242	3	3.107433	0	0
"hsa-mir-6854"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.940376
"hsa-mir-6855"	1	1.351138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6856"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6857"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6858"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-6859-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6859-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6859-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6859-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6860"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6861"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6862-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6862-2"	0	0	0	0	0	0	0	0	0	0	0	0	2	2.071622	0	0
"hsa-mir-6863"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6864"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6865"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-6866"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6867"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6868"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6869"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6870"	0	0	0	0	0	0	0	0	0	0	1	1.40242	1	1.035811	0	0
"hsa-mir-6871"	1	1.351138	0	0	2	1.928728	1	1.032682	0	0	2	2.804841	0	0	1	0.970188
"hsa-mir-6872"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6873"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6874"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6875"	2	2.702275	0	0	0	0	1	1.032682	1	1.314207	1	1.40242	0	0	1	0.970188
"hsa-mir-6876"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6877"	0	0	2	2.706561	1	0.964364	2	2.065365	0	0	3	4.207261	5	5.179055	2	1.940376
"hsa-mir-6878"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6879"	1	1.351138	1	1.353281	0	0	5	5.163412	3	3.942622	2	2.804841	2	2.071622	1	0.970188
"hsa-mir-6880"	0	0	0	0	0	0	1	1.032682	0	0	0	0	2	2.071622	0	0
"hsa-mir-6881"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6882"	0	0	2	2.706561	0	0	0	0	1	1.314207	0	0	0	0	1	0.970188
"hsa-mir-6883"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6884"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6885"	1	1.351138	1	1.353281	2	1.928728	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-6886"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	1	0.970188
"hsa-mir-6887"	3	4.053413	2	2.706561	5	4.821819	3	3.098047	8	10.513658	1	1.40242	0	0	2	1.940376
"hsa-mir-6888"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6889"	0	0	1	1.353281	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6890"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6891"	0	0	0	0	1	0.964364	0	0	6	7.885243	0	0	1	1.035811	3	2.910564
"hsa-mir-6892"	10	13.511377	11	14.886088	6	5.786183	8	8.261459	22	28.912559	11	15.426623	19	19.680411	7	6.791316
"hsa-mir-6893"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6894"	0	0	1	1.353281	0	0	2	2.065365	1	1.314207	2	2.804841	1	1.035811	1	0.970188
"hsa-mir-6895"	2	2.702275	0	0	1	0.964364	3	3.098047	0	0	1	1.40242	0	0	0	0
"hsa-mir-708"	1	1.351138	0	0	1	0.964364	0	0	0	0	3	4.207261	1	1.035811	4	3.880752
"hsa-mir-7-1"	6	8.106826	1	1.353281	11	10.608002	5	5.163412	11	14.45628	5	7.012101	11	11.393922	13	12.612445
"hsa-mir-7106"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7107"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7108"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7109"	1	1.351138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-711"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7110"	1	1.351138	1	1.353281	1	0.964364	2	2.065365	3	3.942622	1	1.40242	0	0	2	1.940376
"hsa-mir-7111"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7112"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7113"	0	0	0	0	0	0	0	0	0	0	2	2.804841	1	1.035811	0	0
"hsa-mir-7114"	0	0	1	1.353281	0	0	1	1.032682	3	3.942622	0	0	1	1.035811	0	0
"hsa-mir-7150"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7151"	0	0	0	0	2	1.928728	0	0	0	0	1	1.40242	2	2.071622	0	0
"hsa-mir-7152"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-7153"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7154"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7155"	3	4.053413	2	2.706561	6	5.786183	6	6.196094	5	6.571036	1	1.40242	1	1.035811	1	0.970188
"hsa-mir-7156"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7158"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7159"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7160"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7161"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7162"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-718"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7-3"	1	1.351138	0	0	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-744"	130	175.647904	183	247.650366	135	130.189121	202	208.601831	232	304.896079	143	200.546102	294	304.528463	162	157.170466
"hsa-mir-7515"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-758"	2	2.702275	6	8.119684	7	6.750547	3	3.098047	16	21.027316	8	11.219362	9	9.3223	7	6.791316
"hsa-mir-759"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-760"	5	6.755689	6	8.119684	5	4.821819	4	4.130729	4	5.256829	14	19.633884	10	10.358111	7	6.791316
"hsa-mir-761"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-762"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-764"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7641-1"	2	2.702275	9	12.179526	7	6.750547	9	9.294141	22	28.912559	4	5.609681	24	24.859466	7	6.791316
"hsa-mir-7641-2"	3	4.053413	2	2.706561	6	5.786183	6	6.196094	22	28.912559	3	4.207261	20	20.716222	3	2.910564
"hsa-mir-765"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-766"	77	104.037605	94	127.208385	55	53.040012	81	83.647269	151	198.445293	167	234.20419	181	187.481809	95	92.167866
"hsa-mir-767"	9	12.16024	15	20.29921	4	3.857455	11	11.359506	7	9.199451	5	7.012101	18	18.6446	10	9.701881
"hsa-mir-769"	11	14.862515	30	40.598421	25	24.109097	43	44.40534	26	34.169388	12	16.829044	22	22.787844	23	22.314325
"hsa-mir-770"	0	0	0	0	0	0	0	0	0	0	0	0	2	2.071622	1	0.970188
"hsa-mir-7702"	4	5.404551	15	20.29921	14	13.501094	10	10.326823	18	23.65573	16	22.438725	0	0	84	81.495797
"hsa-mir-7703"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7704"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7705"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7706"	14	18.915928	9	12.179526	15	14.465458	41	42.339976	13	17.084694	8	11.219362	10	10.358111	30	29.105642
"hsa-mir-7843"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7844"	3	4.053413	0	0	1	0.964364	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-7845"	0	0	0	0	1	0.964364	2	2.065365	2	2.628414	0	0	3	3.107433	1	0.970188
"hsa-mir-7846"	1	1.351138	1	1.353281	0	0	0	0	2	2.628414	0	0	3	3.107433	6	5.821128
"hsa-mir-7847"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7848"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7849"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7850"	2	2.702275	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-7851"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7852"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7853"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7854"	1	1.351138	0	0	6	5.786183	0	0	1	1.314207	2	2.804841	3	3.107433	2	1.940376
"hsa-mir-7855"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7856"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7973-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7973-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7974"	0	0	1	1.353281	0	0	0	0	0	0	0	0	1	1.035811	1	0.970188
"hsa-mir-7975"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7976"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7977"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-7978"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-802"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8052"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8053"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8054"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8055"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8056"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8057"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8058"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8059"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-8060"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8061"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8063"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8064"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8065"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8066"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8067"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8069-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8069-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8070"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8071-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8071-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8072"	0	0	1	1.353281	0	0	1	1.032682	0	0	1	1.40242	1	1.035811	1	0.970188
"hsa-mir-8073"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8074"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8075"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8076"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8077"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8078"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8079"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8080"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8081"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8082"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8083"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8084"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8086"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8087"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8088"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8089"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-8485"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-873"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-874"	108	145.922874	95	128.561666	112	108.008753	104	107.398962	85	111.707615	72	100.974261	128	132.58382	188	182.395356
"hsa-mir-875"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-876"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-877"	4	5.404551	9	12.179526	1	0.964364	16	16.522917	4	5.256829	13	18.231464	14	14.501355	8	7.761504
"hsa-mir-885"	3	4.053413	12	16.239368	7	6.750547	2	2.065365	2	2.628414	1	1.40242	9	9.3223	3	2.910564
"hsa-mir-887"	6	8.106826	14	18.94593	7	6.750547	9	9.294141	10	13.142072	6	8.414522	12	12.429733	8	7.761504
"hsa-mir-888"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-889"	0	0	0	0	0	0	0	0	0	0	2	2.804841	0	0	0	0
"hsa-mir-890"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-891a"	1	1.351138	4	5.413123	1	0.964364	4	4.130729	9	11.827865	7	9.816942	9	9.3223	4	3.880752
"hsa-mir-891b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-892a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-892b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-892c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-9-1"	38	51.343234	44	59.54435	54	52.075649	39	40.274611	28	36.797803	32	44.87745	40	41.432444	72	69.85354
"hsa-mir-9-2"	35	47.28982	35	47.364824	54	52.075649	46	47.503387	30	39.426217	30	42.072609	40	41.432444	61	59.181472
"hsa-mir-920"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-921"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-922"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-924"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-92a-1"	37065	50079.919796	43999	59542.997111	43241	41700.057765	58831	60753.734179	27413	36026.362997	38107	53442.030256	26591	27543.252882	50223	48725.755
"hsa-mir-92a-2"	32309	43653.908774	39432	53362.564196	38706	37326.66765	53432	55178.282278	25760	33853.978434	34448	48310.574389	24222	25089.416393	45937	44567.52897
"hsa-mir-92b"	468	632.332456	420	568.37789	304	293.166614	615	635.099633	691	908.117201	559	783.952946	443	458.864316	686	665.54901
"hsa-mir-93"	5002	6758.390903	6062	8203.587547	4592	4428.358855	8003	8264.55669	2243	2947.766833	3610	5062.737272	2099	2174.167493	7740	7509.255594
"hsa-mir-9-3"	41	55.396647	39	52.777947	41	39.538918	38	39.241929	37	48.625668	30	42.072609	31	32.110144	74	71.793917
"hsa-mir-933"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-934"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-935"	8	10.809102	23	31.125456	12	11.572366	11	11.359506	17	22.341523	7	9.816942	30	31.074333	4	3.880752
"hsa-mir-936"	1	1.351138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-937"	12	16.213653	11	14.886088	6	5.786183	25	25.817058	11	14.45628	16	22.438725	11	11.393922	25	24.254702
"hsa-mir-938"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-939"	5	6.755689	2	2.706561	6	5.786183	5	5.163412	4	5.256829	2	2.804841	2	2.071622	3	2.910564
"hsa-mir-940"	6	8.106826	6	8.119684	1	0.964364	2	2.065365	26	34.169388	2	2.804841	17	17.608789	14	13.582633
"hsa-mir-941-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-941-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-941-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-941-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-941-5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-942"	12	16.213653	5	6.766403	34	32.788371	11	11.359506	4	5.256829	6	8.414522	14	14.501355	34	32.986394
"hsa-mir-943"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-944"	1	1.351138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-95"	1	1.351138	2	2.706561	6	5.786183	2	2.065365	0	0	3	4.207261	1	1.035811	5	4.85094
"hsa-mir-9500"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-96"	0	0	0	0	0	0	4	4.130729	0	0	1	1.40242	0	0	0	0
"hsa-mir-98"	3	4.053413	3	4.059842	5	4.821819	2	2.065365	2	2.628414	1	1.40242	6	6.214867	2	1.940376
"hsa-mir-99a"	115	155.380838	162	219.231472	99	95.472022	149	153.869667	123	161.64749	95	133.229928	131	135.691254	167	162.021406
"hsa-mir-99b"	74859	101144.818995	89478	121088.849644	108719	104844.674735	86388	89211.361158	108035	141980.378886	122623	171968.984073	126318	130841.586158	87981	85358.115817
